-867.600,-0.028
-867.400,-0.028
-867.200,-0.000
-867.000,-0.028
-866.800,-0.000
-866.600,-0.000
-866.400,0.028
-866.200,0.028
-866.000,-0.000
-865.800,-0.028
-865.600,0.028
-865.400,0.056
-865.200,0.028
-865.000,-0.000
-864.800,0.028
-864.600,-0.028
-864.400,-0.000
-864.200,0.028
-864.000,0.056
-863.800,-0.000
-863.600,-0.028
-863.400,-0.028
-863.200,-0.028
-863.000,-0.000
-862.800,-0.028
-862.600,-0.028
-862.400,0.028
-862.200,-0.000
-862.000,0.028
-861.800,-0.000
-861.600,-0.000
-861.400,-0.028
-861.200,-0.000
-861.000,-0.028
-860.800,-0.000
-860.600,0.028
-860.400,0.056
-860.200,-0.000
-860.000,-0.028
-859.800,-0.028
-859.600,-0.000
-859.400,-0.000
-859.200,0.028
-859.000,0.028
-858.800,-0.000
-858.600,-0.000
-858.400,-0.000
-858.200,-0.028
-858.000,0.028
-857.800,0.028
-857.600,-0.028
-857.400,-0.000
-857.200,-0.000
-857.000,0.028
-856.800,0.028
-856.600,0.028
-856.400,0.028
-856.200,-0.000
-856.000,-0.000
-855.800,-0.000
-855.600,0.028
-855.400,0.028
-855.200,-0.000
-855.000,-0.000
-854.800,-0.000
-854.600,-0.000
-854.400,-0.028
-854.200,0.028
-854.000,-0.000
-853.800,-0.000
-853.600,-0.000
-853.400,0.028
-853.200,-0.000
-853.000,-0.028
-852.800,-0.000
-852.600,0.028
-852.400,-0.000
-852.200,0.028
-852.000,-0.000
-851.800,-0.028
-851.600,0.028
-851.400,-0.000
-851.200,-0.056
-851.000,-0.000
-850.800,0.028
-850.600,-0.000
-850.400,0.028
-850.200,-0.000
-850.000,-0.028
-849.800,-0.000
-849.600,0.028
-849.400,0.028
-849.200,0.028
-849.000,-0.000
-848.800,-0.028
-848.600,-0.000
-848.400,0.028
-848.200,-0.000
-848.000,-0.000
-847.800,-0.000
-847.600,-0.000
-847.400,-0.000
-847.200,-0.000
-847.000,-0.000
-846.800,-0.000
-846.600,-0.000
-846.400,-0.000
-846.200,-0.000
-846.000,0.028
-845.800,-0.028
-845.600,-0.000
-845.400,-0.000
-845.200,0.028
-845.000,0.028
-844.800,0.056
-844.600,-0.056
-844.400,0.028
-844.200,-0.028
-844.000,0.028
-843.800,-0.000
-843.600,-0.000
-843.400,-0.000
-843.200,-0.000
-843.000,-0.028
-842.800,-0.000
-842.600,-0.000
-842.400,-0.000
-842.200,-0.028
-842.000,-0.000
-841.800,0.028
-841.600,-0.000
-841.400,0.028
-841.200,0.028
-841.000,-0.000
-840.800,-0.000
-840.600,0.028
-840.400,0.028
-840.200,0.028
-840.000,-0.000
-839.800,0.056
-839.600,-0.000
-839.400,-0.000
-839.200,-0.028
-839.000,0.028
-838.800,0.028
-838.600,0.028
-838.400,0.028
-838.200,-0.028
-838.000,0.028
-837.800,0.028
-837.600,0.028
-837.400,-0.000
-837.200,-0.028
-837.000,-0.000
-836.800,-0.028
-836.600,-0.000
-836.400,0.028
-836.200,-0.000
-836.000,-0.000
-835.800,-0.000
-835.600,0.028
-835.400,0.028
-835.200,0.028
-835.000,-0.000
-834.800,0.028
-834.600,-0.028
-834.400,-0.000
-834.200,-0.000
-834.000,-0.028
-833.800,-0.000
-833.600,-0.000
-833.400,0.028
-833.200,-0.056
-833.000,0.028
-832.800,-0.000
-832.600,-0.000
-832.400,-0.000
-832.200,-0.028
-832.000,0.028
-831.800,-0.000
-831.600,0.028
-831.400,-0.000
-831.200,0.028
-831.000,0.028
-830.800,-0.000
-830.600,-0.000
-830.400,0.028
-830.200,-0.000
-830.000,-0.000
-829.800,-0.056
-829.600,-0.000
-829.400,-0.000
-829.200,-0.000
-829.000,-0.028
-828.800,0.056
-828.600,-0.000
-828.400,-0.028
-828.200,-0.000
-828.000,-0.000
-827.800,-0.028
-827.600,0.028
-827.400,-0.028
-827.200,-0.000
-827.000,-0.000
-826.800,-0.000
-826.600,0.028
-826.400,-0.000
-826.200,-0.000
-826.000,-0.000
-825.800,0.028
-825.600,0.056
-825.400,-0.000
-825.200,-0.000
-825.000,-0.000
-824.800,-0.000
-824.600,-0.056
-824.400,-0.000
-824.200,-0.000
-824.000,-0.028
-823.800,-0.000
-823.600,-0.000
-823.400,-0.000
-823.200,0.028
-823.000,-0.000
-822.800,-0.028
-822.600,-0.000
-822.400,-0.000
-822.200,-0.056
-822.000,-0.000
-821.800,0.028
-821.600,0.028
-821.400,-0.000
-821.200,-0.000
-821.000,0.028
-820.800,-0.000
-820.600,-0.028
-820.400,-0.028
-820.200,-0.028
-820.000,-0.000
-819.800,-0.028
-819.600,-0.028
-819.400,-0.000
-819.200,-0.000
-819.000,-0.000
-818.800,-0.000
-818.600,0.028
-818.400,-0.000
-818.200,0.028
-818.000,-0.000
-817.800,-0.000
-817.600,-0.000
-817.400,0.028
-817.200,-0.000
-817.000,-0.028
-816.800,-0.000
-816.600,-0.028
-816.400,-0.028
-816.200,-0.000
-816.000,-0.000
-815.800,-0.000
-815.600,-0.000
-815.400,-0.028
-815.200,-0.000
-815.000,-0.000
-814.800,-0.028
-814.600,0.028
-814.400,-0.000
-814.200,-0.000
-814.000,-0.000
-813.800,-0.000
-813.600,-0.000
-813.400,0.028
-813.200,0.028
-813.000,-0.000
-812.800,0.028
-812.600,-0.000
-812.400,-0.028
-812.200,-0.028
-812.000,0.028
-811.800,-0.028
-811.600,-0.000
-811.400,-0.028
-811.200,-0.028
-811.000,-0.028
-810.800,-0.000
-810.600,0.028
-810.400,-0.000
-810.200,-0.000
-810.000,-0.000
-809.800,0.028
-809.600,-0.028
-809.400,0.028
-809.200,0.028
-809.000,0.028
-808.800,-0.000
-808.600,0.028
-808.400,-0.000
-808.200,-0.000
-808.000,-0.000
-807.800,-0.028
-807.600,0.028
-807.400,-0.028
-807.200,-0.000
-807.000,-0.000
-806.800,0.056
-806.600,-0.000
-806.400,0.028
-806.200,0.056
-806.000,0.028
-805.800,-0.056
-805.600,-0.000
-805.400,0.028
-805.200,0.028
-805.000,0.028
-804.800,0.028
-804.600,-0.000
-804.400,-0.000
-804.200,0.028
-804.000,-0.000
-803.800,-0.000
-803.600,-0.000
-803.400,-0.028
-803.200,-0.000
-803.000,-0.000
-802.800,-0.000
-802.600,-0.028
-802.400,-0.000
-802.200,0.028
-802.000,-0.028
-801.800,-0.000
-801.600,-0.000
-801.400,-0.000
-801.200,-0.000
-801.000,-0.000
-800.800,-0.028
-800.600,-0.000
-800.400,-0.000
-800.200,-0.000
-800.000,-0.000
-799.800,0.028
-799.600,-0.028
-799.400,-0.000
-799.200,0.028
-799.000,0.028
-798.800,0.028
-798.600,-0.028
-798.400,-0.000
-798.200,-0.028
-798.000,-0.000
-797.800,0.028
-797.600,0.028
-797.400,0.028
-797.200,-0.000
-797.000,0.028
-796.800,0.056
-796.600,0.028
-796.400,0.028
-796.200,-0.028
-796.000,-0.028
-795.800,0.028
-795.600,-0.000
-795.400,-0.000
-795.200,-0.000
-795.000,0.028
-794.800,-0.000
-794.600,-0.000
-794.400,-0.000
-794.200,-0.000
-794.000,-0.000
-793.800,-0.000
-793.600,-0.000
-793.400,-0.028
-793.200,0.028
-793.000,0.028
-792.800,0.028
-792.600,-0.028
-792.400,-0.000
-792.200,0.028
-792.000,0.028
-791.800,-0.028
-791.600,-0.000
-791.400,-0.000
-791.200,0.028
-791.000,-0.000
-790.800,-0.000
-790.600,-0.028
-790.400,-0.000
-790.200,-0.000
-790.000,-0.000
-789.800,0.028
-789.600,0.028
-789.400,-0.000
-789.200,0.028
-789.000,-0.000
-788.800,-0.000
-788.600,-0.000
-788.400,-0.028
-788.200,-0.000
-788.000,-0.028
-787.800,-0.028
-787.600,-0.000
-787.400,-0.000
-787.200,-0.000
-787.000,0.056
-786.800,-0.000
-786.600,-0.028
-786.400,0.028
-786.200,-0.000
-786.000,-0.000
-785.800,-0.000
-785.600,0.028
-785.400,-0.000
-785.200,-0.000
-785.000,-0.028
-784.800,-0.028
-784.600,-0.028
-784.400,-0.028
-784.200,-0.028
-784.000,-0.000
-783.800,-0.028
-783.600,-0.000
-783.400,-0.000
-783.200,-0.000
-783.000,-0.000
-782.800,-0.000
-782.600,-0.000
-782.400,0.028
-782.200,0.056
-782.000,-0.000
-781.800,-0.028
-781.600,-0.000
-781.400,-0.000
-781.200,-0.028
-781.000,-0.000
-780.800,-0.000
-780.600,-0.056
-780.400,-0.000
-780.200,-0.028
-780.000,0.028
-779.800,-0.000
-779.600,-0.000
-779.400,-0.028
-779.200,-0.000
-779.000,-0.000
-778.800,-0.000
-778.600,0.028
-778.400,-0.000
-778.200,-0.000
-778.000,-0.000
-777.800,-0.000
-777.600,0.028
-777.400,-0.000
-777.200,-0.000
-777.000,-0.000
-776.800,-0.000
-776.600,0.056
-776.400,-0.000
-776.200,-0.000
-776.000,0.028
-775.800,0.028
-775.600,0.028
-775.400,0.028
-775.200,-0.028
-775.000,-0.000
-774.800,-0.000
-774.600,-0.000
-774.400,-0.028
-774.200,-0.000
-774.000,0.028
-773.800,-0.000
-773.600,0.028
-773.400,-0.028
-773.200,-0.000
-773.000,-0.000
-772.800,-0.000
-772.600,-0.028
-772.400,-0.000
-772.200,-0.028
-772.000,0.028
-771.800,-0.000
-771.600,0.056
-771.400,0.056
-771.200,0.028
-771.000,-0.000
-770.800,-0.028
-770.600,-0.000
-770.400,-0.056
-770.200,-0.056
-770.000,-0.028
-769.800,-0.028
-769.600,-0.000
-769.400,-0.000
-769.200,-0.000
-769.000,-0.000
-768.800,0.028
-768.600,-0.028
-768.400,0.028
-768.200,-0.028
-768.000,-0.000
-767.800,-0.028
-767.600,-0.028
-767.400,-0.000
-767.200,-0.028
-767.000,0.028
-766.800,-0.000
-766.600,-0.000
-766.400,-0.000
-766.200,-0.000
-766.000,-0.000
-765.800,-0.000
-765.600,0.028
-765.400,-0.028
-765.200,-0.000
-765.000,-0.028
-764.800,-0.000
-764.600,-0.000
-764.400,-0.000
-764.200,-0.000
-764.000,0.028
-763.800,-0.000
-763.600,-0.000
-763.400,-0.000
-763.200,0.028
-763.000,-0.000
-762.800,-0.028
-762.600,-0.000
-762.400,-0.028
-762.200,-0.028
-762.000,-0.000
-761.800,-0.028
-761.600,0.028
-761.400,-0.028
-761.200,-0.028
-761.000,-0.000
-760.800,-0.000
-760.600,-0.000
-760.400,0.028
-760.200,-0.000
-760.000,-0.028
-759.800,-0.000
-759.600,0.028
-759.400,-0.000
-759.200,-0.028
-759.000,-0.056
-758.800,0.028
-758.600,0.056
-758.400,-0.000
-758.200,-0.000
-758.000,-0.000
-757.800,-0.028
-757.600,-0.028
-757.400,-0.000
-757.200,0.056
-757.000,0.028
-756.800,-0.000
-756.600,-0.000
-756.400,-0.000
-756.200,-0.028
-756.000,-0.000
-755.800,-0.028
-755.600,-0.000
-755.400,0.028
-755.200,-0.000
-755.000,-0.028
-754.800,-0.000
-754.600,-0.000
-754.400,-0.028
-754.200,-0.000
-754.000,-0.000
-753.800,0.028
-753.600,0.028
-753.400,-0.000
-753.200,0.056
-753.000,0.028
-752.800,-0.028
-752.600,-0.028
-752.400,0.028
-752.200,-0.000
-752.000,-0.000
-751.800,-0.028
-751.600,-0.000
-751.400,-0.028
-751.200,0.028
-751.000,-0.000
-750.800,0.028
-750.600,-0.000
-750.400,-0.028
-750.200,-0.000
-750.000,-0.000
-749.800,0.028
-749.600,0.028
-749.400,0.028
-749.200,0.028
-749.000,-0.000
-748.800,0.028
-748.600,-0.000
-748.400,-0.028
-748.200,-0.028
-748.000,-0.028
-747.800,-0.000
-747.600,-0.000
-747.400,0.028
-747.200,-0.000
-747.000,-0.000
-746.800,-0.000
-746.600,-0.000
-746.400,0.028
-746.200,-0.000
-746.000,0.028
-745.800,0.056
-745.600,0.028
-745.400,0.028
-745.200,0.028
-745.000,-0.000
-744.800,-0.000
-744.600,-0.000
-744.400,0.028
-744.200,-0.000
-744.000,-0.000
-743.800,-0.000
-743.600,-0.028
-743.400,-0.056
-743.200,-0.028
-743.000,-0.000
-742.800,-0.028
-742.600,-0.000
-742.400,-0.028
-742.200,-0.028
-742.000,0.028
-741.800,-0.000
-741.600,-0.000
-741.400,-0.000
-741.200,-0.000
-741.000,-0.028
-740.800,-0.028
-740.600,-0.028
-740.400,-0.000
-740.200,-0.000
-740.000,-0.000
-739.800,-0.028
-739.600,-0.000
-739.400,-0.000
-739.200,0.028
-739.000,0.028
-738.800,-0.000
-738.600,-0.028
-738.400,-0.000
-738.200,0.028
-738.000,-0.000
-737.800,-0.028
-737.600,0.028
-737.400,0.028
-737.200,-0.028
-737.000,0.028
-736.800,-0.000
-736.600,-0.000
-736.400,0.028
-736.200,-0.000
-736.000,-0.000
-735.800,0.028
-735.600,-0.000
-735.400,0.028
-735.200,-0.028
-735.000,-0.000
-734.800,-0.056
-734.600,-0.000
-734.400,-0.028
-734.200,-0.000
-734.000,0.028
-733.800,-0.000
-733.600,-0.000
-733.400,0.056
-733.200,0.028
-733.000,-0.028
-732.800,0.056
-732.600,-0.000
-732.400,-0.000
-732.200,-0.028
-732.000,-0.000
-731.800,-0.000
-731.600,-0.028
-731.400,0.028
-731.200,0.028
-731.000,0.028
-730.800,-0.000
-730.600,-0.028
-730.400,-0.028
-730.200,-0.000
-730.000,-0.000
-729.800,-0.000
-729.600,-0.000
-729.400,0.028
-729.200,-0.000
-729.000,-0.028
-728.800,-0.028
-728.600,-0.000
-728.400,0.028
-728.200,-0.000
-728.000,-0.028
-727.800,-0.000
-727.600,0.028
-727.400,-0.000
-727.200,-0.000
-727.000,-0.028
-726.800,-0.000
-726.600,-0.028
-726.400,0.028
-726.200,-0.000
-726.000,0.028
-725.800,-0.000
-725.600,0.028
-725.400,-0.000
-725.200,-0.000
-725.000,-0.028
-724.800,-0.000
-724.600,0.028
-724.400,-0.000
-724.200,-0.000
-724.000,-0.000
-723.800,-0.028
-723.600,-0.000
-723.400,-0.028
-723.200,-0.028
-723.000,-0.056
-722.800,-0.000
-722.600,0.028
-722.400,-0.000
-722.200,0.028
-722.000,0.028
-721.800,-0.000
-721.600,0.028
-721.400,-0.000
-721.200,-0.000
-721.000,-0.000
-720.800,-0.000
-720.600,-0.000
-720.400,-0.056
-720.200,-0.028
-720.000,0.028
-719.800,-0.000
-719.600,0.028
-719.400,-0.000
-719.200,0.028
-719.000,0.028
-718.800,-0.000
-718.600,-0.028
-718.400,0.028
-718.200,-0.000
-718.000,-0.028
-717.800,0.028
-717.600,0.028
-717.400,-0.000
-717.200,0.028
-717.000,-0.000
-716.800,-0.000
-716.600,-0.000
-716.400,-0.000
-716.200,0.028
-716.000,0.028
-715.800,0.028
-715.600,0.028
-715.400,-0.028
-715.200,-0.028
-715.000,0.028
-714.800,0.028
-714.600,0.028
-714.400,-0.028
-714.200,-0.028
-714.000,0.028
-713.800,-0.000
-713.600,0.056
-713.400,-0.000
-713.200,0.028
-713.000,-0.000
-712.800,0.028
-712.600,-0.000
-712.400,-0.000
-712.200,-0.028
-712.000,0.028
-711.800,0.028
-711.600,-0.028
-711.400,-0.000
-711.200,-0.000
-711.000,-0.056
-710.800,-0.000
-710.600,0.028
-710.400,-0.000
-710.200,-0.000
-710.000,0.028
-709.800,-0.000
-709.600,0.028
-709.400,0.056
-709.200,0.028
-709.000,-0.028
-708.800,-0.028
-708.600,-0.028
-708.400,-0.000
-708.200,0.028
-708.000,-0.000
-707.800,-0.000
-707.600,-0.000
-707.400,-0.000
-707.200,0.028
-707.000,-0.000
